event_id,investigation_type,event_date,location,country,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,state_code,US_State,Abbreviation
20001212X16306,Accident,1991-01-01,"CARLSBAD, NM",United States,Non-Fatal,Substantial,Unknown,Cessna,206A,Yes,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,1.0,VMC,Unknown,NM,New Mexico,NM
20001212X16321,Accident,1991-01-12,"CAMARILLO, CA",United States,Non-Fatal,Substantial,Unknown,Virgil D. Hawks,QUICKIE,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,CA,California,CA
20001212X16270,Accident,1991-01-15,"TOMAHAWK, WI",United States,Fatal(1),Destroyed,Unknown,Air Command,503,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,WI,Wisconsin,WI
20001212X16266,Accident,1991-01-15,"ELLENDALE, DE",United States,Non-Fatal,Destroyed,Unknown,Holmes,SPECIAL S2C,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Maneuvering,DE,Delaware,DE
20001212X16269,Accident,1991-01-19,"MILFORD, MI",United States,Fatal(1),Destroyed,Unknown,Mocock,AVID AMPHIBIAN,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Takeoff,MI,Michigan,MI
20001212X16268,Accident,1991-01-19,"HAYS, KS",United States,Non-Fatal,Substantial,Unknown,Rans Company,S-11 PURSUIT,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Climb,KS,Kansas,KS
20001212X16345,Accident,1991-01-25,"CAYUCOS, CA",United States,Non-Fatal,Substantial,Unknown,Walter Chandler,PHOENIX,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Cruise,CA,California,CA
20001212X16363,Accident,1991-01-27,"ROUND LAKE, NY",United States,Fatal(1),Substantial,Unknown,Hayes,KOLB/TWINSTAR,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,NY,New York,NY
20001212X16466,Accident,1991-02-01,"AGUA CALIENTE, CA",United States,Non-Fatal,Substantial,Unknown,Riddell,LANCAIR 235,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Climb,CA,California,CA
20001212X16417,Accident,1991-02-03,"SHELBYVILLE, IN",United States,Non-Fatal,Substantial,Unknown,Hagg,STARDUSTER TOO,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,IN,Indiana,IN
20001212X16446,Accident,1991-02-09,"GILMER, TX",United States,Non-Fatal,Destroyed,Unknown,Donald E. Samuels,Q2,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Takeoff,TX,Texas,TX
20001212X16416,Accident,1991-02-11,"LANSING, MI",United States,Non-Fatal,Substantial,Unknown,Huddleston/becktold,GLASAIR,Yes,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,MI,Michigan,MI
20001212X16476,Accident,1991-02-12,"SAN LUIS OBISPO, CA",United States,Non-Fatal,Substantial,Unknown,Questaire,VENTURE,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,CA,California,CA
20001212X16484,Accident,1991-02-23,"POMPANO BEACH, FL",United States,Fatal(1),Destroyed,Unknown,Parker Warren,WHITTMAN FORMULA VEE,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Climb,FL,Florida,FL
20001212X16679,Accident,1991-03-05,"GLENS FALLS, NY",United States,Non-Fatal,Destroyed,Unknown,Latham,PITTS SPECIAL S-1C,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,NY,New York,NY
20001212X16655,Accident,1991-03-12,"BRONSON, FL",United States,Fatal(1),Destroyed,Unknown,Bartholomew Kolb,TWINSTAR,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,FL,Florida,FL
20001212X16657,Accident,1991-03-14,"EUSTIS, FL",United States,Non-Fatal,Destroyed,Unknown,Elliott,EMERAUDE,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Approach,FL,Florida,FL
20001212X16703,Accident,1991-03-16,"AURORA, OR",United States,Non-Fatal,Substantial,Unknown,Clyde L. King,OSPREY II,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Maneuvering,OR,Oregon,OR
20001212X16545,Accident,1991-03-16,"HARTSELLE, AL",United States,Fatal(1),Substantial,Unknown,Benson,B8M,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Cruise,AL,Alabama,AL
20001212X16664,Accident,1991-03-24,"BAY ST. LOUIS, MS",United States,Non-Fatal,Substantial,Unknown,Glassair,SH-2TD,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Takeoff,MS,Mississippi,MS
20001212X16562,Accident,1991-03-24,"LANSING, IL",United States,Non-Fatal,Substantial,Unknown,Air Command,GYROCOPTER,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Maneuvering,IL,Illinois,IL
20001212X16794,Accident,1991-04-03,"SANTA PAULA, CA",United States,Fatal(2),Destroyed,Unknown,Herbert W. Ross,RV-4,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Takeoff,CA,California,CA
20001212X16722,Accident,1991-04-03,"WAYCROSS, GA",United States,Non-Fatal,Substantial,Unknown,David Lowe,ULTRA-PUP,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,GA,Georgia,GA
20001212X16858,Accident,1991-04-04,"BLUE ASH, OH",United States,Fatal(1),Destroyed,Unknown,Mooney,M20J,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,OH,Ohio,OH
20001212X16740,Accident,1991-04-04,"BLAIRSTOWN, MO",United States,Fatal(1),Destroyed,Unknown,Akins,STINGER,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Cruise,MO,Missouri,MO
20001212X16811,Accident,1991-04-05,"ELK GROVE, CA",United States,Non-Fatal,Destroyed,Unknown,Sunrise Ultralight,SPITFIRE II,Yes,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,Maneuvering,CA,California,CA
20001212X16746,Accident,1991-04-05,"PARK RAPIDS, MN",United States,Fatal(1),Destroyed,Unknown,Paulbicke,BEDE 5B,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Cruise,MN,Minnesota,MN
20001212X16801,Accident,1991-04-05,"MESA, AZ",United States,Non-Fatal,Substantial,Unknown,Glasair Iii,SH-3R,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Approach,AZ,Arizona,AZ
20001212X16802,Accident,1991-04-06,"BULLHEAD CITY, AZ",United States,Non-Fatal,Substantial,Unknown,"Burnett, Jerry D.",CHALLENGER II,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Maneuvering,AZ,Arizona,AZ
20001212X16723,Accident,1991-04-08,"THOMASTON, GA",United States,Fatal(1),Substantial,Unknown,Lewis,CHALLENGER II,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Takeoff,GA,Georgia,GA
20001212X16745,Accident,1991-04-11,"GREEN BAY, WI",United States,Non-Fatal,Substantial,Unknown,Brault Glasair,SH2F,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Maneuvering,WI,Wisconsin,WI
20001212X16815,Accident,1991-04-16,"PAULDEN, AZ",United States,Non-Fatal,Substantial,Unknown,Snider,RV6,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,AZ,Arizona,AZ
20001212X16741,Accident,1991-04-17,"MISSOURI CITY, MO",United States,Non-Fatal,Substantial,Unknown,Huff,PULSAR,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,MO,Missouri,MO
20001212X16747,Accident,1991-04-18,"SUPERIOR, WI",United States,Fatal(1),Destroyed,Unknown,Varieze,001,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,WI,Wisconsin,WI
20001212X16744,Accident,1991-04-18,"ST. CHARLES, MI",United States,Non-Fatal,Destroyed,Unknown,Fred B. Stencel,FALCON X P,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Go-around,MI,Michigan,MI
20001212X16820,Accident,1991-04-19,"REDDING, CA",United States,Non-Fatal,Substantial,Unknown,Townsend,EXECUTIVE,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Approach,CA,California,CA
20001212X16777,Accident,1991-04-19,"SANTA ROSA, NM",United States,Non-Fatal,Substantial,Unknown,Ercoupe (eng & Research Corp.),415-C,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Climb,NM,New Mexico,NM
20001212X16777,Accident,1991-04-19,"SANTA ROSA, NM",United States,Non-Fatal,Substantial,Unknown,Ercoupe (eng & Research Corp.),415-C,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Climb,NM,New Mexico,NM
20001212X16891,Accident,1991-04-20,"EPHRATA, WA",United States,Fatal(1),Destroyed,Unknown,Schwartz,BUSHBY MM-1,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,WA,Washington,WA
20001212X16892,Accident,1991-04-20,"SPOKANE, WA",United States,Non-Fatal,Substantial,Unknown,Smelser,KR-2,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Cruise,WA,Washington,WA
20001212X16742,Accident,1991-04-20,"WAHOO, NE",United States,Non-Fatal,Substantial,Unknown,Fagerberg,LONGEZE,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,NE,Nebraska,NE
20001212X16841,Accident,1991-04-21,"PANAMA CITY, FL",United States,Fatal(1),Destroyed,Unknown,Rutan Aircraft Factory,VARI EZE,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,FL,Florida,FL
20001212X16842,Accident,1991-04-22,"TITUSVILLE, FL",United States,Fatal(1),Destroyed,Unknown,Rudolph Zeller,LANCAIR,Yes,1.0,Reciprocating,Instructional,1.0,0.0,1.0,0.0,VMC,Approach,FL,Florida,FL
20001212X16844,Accident,1991-04-27,"JACKSONVILLE, FL",United States,Fatal(1),Substantial,Unknown,Donald L. Hedeman,SONERAI-II,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Takeoff,FL,Florida,FL
20001212X16995,Accident,1991-05-04,"NACOGDOCHES, TX",United States,Non-Fatal,Substantial,Unknown,W. R. Mathis,MIDGET MUSTANG,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,TX,Texas,TX
20001212X17118,Accident,1991-05-05,"MORGAN, UT",United States,Non-Fatal,Destroyed,Unknown,Richard Cheney,TERATORN TIERRA II,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,UT,Utah,UT
20001212X17028,Accident,1991-05-05,"FALL RIVER MILL, CA",United States,Non-Fatal,Destroyed,Unknown,Lancair,320,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,CA,California,CA
20001212X17087,Accident,1991-05-05,"WILLIAMSPORT, PA",United States,Non-Fatal,Substantial,Unknown,Kolb Company,TWINSTAR,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Cruise,PA,Pennsylvania,PA
20001212X17070,Accident,1991-05-09,GULF OF MEXICO,GULF OF MEXICO,Fatal(1),Destroyed,Unknown,Cessna,TU-206G,Yes,1.0,Reciprocating,Positioning,1.0,0.0,0.0,0.0,VMC,Descent,other,,
20001212X17011,Accident,1991-05-09,"JONESBORO, AR",United States,Non-Fatal,Destroyed,Unknown,Vuncannon,ROTOWAY EXEC 152,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Unknown,AR,Arkansas,AR
20001212X16980,Accident,1991-05-09,"SILT, CO",United States,Fatal(1),Destroyed,Unknown,Challenger,II,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Cruise,CO,Colorado,CO
20001212X16934,Accident,1991-05-09,"IONIA, MI",United States,Non-Fatal,Substantial,Unknown,Gildersleeve,RV-4,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Cruise,MI,Michigan,MI
20001212X17104,Accident,1991-05-12,"COOPERSTOWN, NY",United States,Non-Fatal,Destroyed,Unknown,Tierra,II,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Maneuvering,NY,New York,NY
20001212X17075,Accident,1991-05-14,"VENICE, FL",United States,Non-Fatal,Substantial,Unknown,Corley Hubert,KR-2,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,FL,Florida,FL
20001212X17127,Accident,1991-05-16,"ELMA, WA",United States,Non-Fatal,Substantial,Unknown,Lee,BEDE BD-4,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,WA,Washington,WA
20001212X17014,Accident,1991-05-18,"ODESSA, TX",United States,Non-Fatal,Substantial,Unknown,Australite,AEROBAT FPP1,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,TX,Texas,TX
20001212X17089,Accident,1991-05-20,"ANNVILLE, PA",United States,Non-Fatal,Substantial,Unknown,"George E Heide, Jr.",MONI MOTORGLIDER,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,PA,Pennsylvania,PA
20001212X16896,Accident,1991-05-21,"SUTTON, AK",United States,Non-Fatal,Substantial,Unknown,David K. Maxwell,MAX-1,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Descent,AK,Alaska,AK
20001212X17091,Accident,1991-05-25,"PENNINGTON, NJ",United States,Fatal(1),Destroyed,Unknown,Beamont,SKYBOLT,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Takeoff,NJ,New Jersey,NJ
20001212X17133,Accident,1991-05-26,"KANAB, UT",United States,Non-Fatal,Substantial,Unknown,Dave Ronneberg,LONG-EZE,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Maneuvering,UT,Utah,UT
20001212X17134,Accident,1991-05-27,"TWISP, WA",United States,Non-Fatal,Substantial,Unknown,Greg Smith,KR-2,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Maneuvering,WA,Washington,WA
20001212X17084,Accident,1991-05-27,"LAKE PLACID, FL",United States,Non-Fatal,Substantial,Unknown,"Larocque, Raymond E.",VARI-EZE,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Cruise,FL,Florida,FL
20001212X17064,Accident,1991-05-30,"LONG BOAT KEY, FL",United States,Fatal(2),Destroyed,Unknown,Piper,PA-24-250,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Cruise,FL,Florida,FL
20001212X16923,Accident,1991-05-31,"DALTON, GA",United States,Non-Fatal,Destroyed,Unknown,Peecher,EAA BIPLANE P-2,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Maneuvering,GA,Georgia,GA
20001212X17191,Accident,1991-06-01,"SCHAUMBURG, IL",United States,Non-Fatal,Substantial,Unknown,"Charles Raucci, Jr.",FIREBOLT,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Takeoff,IL,Illinois,IL
20001212X17185,Accident,1991-06-01,"ST. GENEVIEVE, MO",United States,Non-Fatal,Substantial,Unknown,Gremminger,KOLB TWINSTAR,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Takeoff,MO,Missouri,MO
20001212X17258,Accident,1991-06-02,"GRAND PRAIRIE, TX",United States,Fatal(2),Destroyed,Unknown,Steen Skybolt,JW5,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Cruise,TX,Texas,TX
20001212X17193,Accident,1991-06-07,"ENDEAVOR, WI",United States,Non-Fatal,Substantial,Unknown,Avid Flyer Inc.,AVID FLYER,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,WI,Wisconsin,WI
20001212X17305,Accident,1991-06-08,"SEBASTOPAL, CA",United States,Non-Fatal,Destroyed,Unknown,Cullen/roth,FALCON XP,Yes,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,VMC,Maneuvering,CA,California,CA
20001212X17176,Accident,1991-06-08,"WARRENTON, VA",United States,Non-Fatal,Destroyed,Unknown,Hagaman Pitts,PITTS S,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Maneuvering,VA,Virginia,VA
20001212X17253,Accident,1991-06-08,"ALVIN, TX",United States,Non-Fatal,Substantial,Unknown,Bronner,SKYBOLT,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Maneuvering,TX,Texas,TX
20001212X17169,Accident,1991-06-15,"RAEFORD, NC",United States,Fatal(1),Destroyed,Unknown,Rider-charles,AEROSPORT SCAMP,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,NC,North Carolina,NC
20001212X17385,Accident,1991-06-15,"OGDEN, UT",United States,Non-Fatal,Substantial,Unknown,Duffy,SMITH MINI PLANE,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Takeoff,UT,Utah,UT
20001212X17357,Accident,1991-06-15,"MANVILLE, NJ",United States,Non-Fatal,Substantial,Airplane,Vans Aircraft,RV-4,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,NJ,New Jersey,NJ
20001212X17196,Accident,1991-06-16,"STOUGHTON, WI",United States,Fatal(1),Destroyed,Unknown,Bowers Flybaby,1A,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,WI,Wisconsin,WI
20001212X17195,Accident,1991-06-16,"KENOSHA, WI",United States,Fatal(1),Destroyed,Unknown,Jack Thomas,PITTS S-IT,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,WI,Wisconsin,WI
20001212X17197,Accident,1991-06-16,"KENOSHA, WI",United States,Non-Fatal,Substantial,Unknown,Allan R. Goldman,DRAGONFLY,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,WI,Wisconsin,WI
20001212X17316,Accident,1991-06-18,"VISALIA, CA",United States,Non-Fatal,Substantial,Unknown,Glasair,SH-2-RG,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Cruise,CA,California,CA
20001212X17320,Accident,1991-06-23,"WRIGHTWOOD, CA",United States,Non-Fatal,Destroyed,Unknown,Green-fowler,PAZMANY PL-1,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Cruise,CA,California,CA
20001212X17190,Accident,1991-06-23,"CAMBRIDGE JCT, MI",United States,Fatal(2),Destroyed,Unknown,Howard Aircraft Corp.,TIERRA II,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,MI,Michigan,MI
20001212X17186,Accident,1991-06-23,"DAVENPORT, IA",United States,Fatal(1),Destroyed,Unknown,Heal,SONERAI-I,Yes,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Maneuvering,IA,Iowa,IA
20001212X17335,Accident,1991-06-26,"MAGNOLIA, MS",United States,Fatal(2),Destroyed,Unknown,Beech,77,Yes,1.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,VMC,Maneuvering,MS,Mississippi,MS
20001212X17204,Accident,1991-06-29,"STAPLES, MN",United States,Non-Fatal,Destroyed,Unknown,Kolb Company,TWINSTAR MK II,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,MN,Minnesota,MN
20001212X17251,Accident,1991-06-29,"ROYSE CITY, TX",United States,Non-Fatal,Substantial,Unknown,Paul M. F. Walker,PITTS S-1-C,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Maneuvering,TX,Texas,TX
20001212X17189,Accident,1991-06-29,"COLUMBUS, KS",United States,Non-Fatal,Substantial,Unknown,Sebly Amateur Built,ACRO-SPORT II,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,KS,Kansas,KS
20001212X17642,Accident,1991-07-01,"MAYVILLE, NY",United States,Fatal(1),Destroyed,Unknown,Sterns,STERNS LONGSTER,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,NY,New York,NY
20001212X17542,Accident,1991-07-04,"SANTA FE, TX",United States,Fatal(1),Destroyed,Unknown,Daniel La Lee,MIGET MUSTANG M-1,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,TX,Texas,TX
20001212X17541,Accident,1991-07-04,"CRANE, TX",United States,Fatal(1),Destroyed,Unknown,"Lgs Aviation, Inc.",CGS HAWK,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,TX,Texas,TX
20001212X17699,Accident,1991-07-04,"YELLOWSTONEPARK, WY",United States,Fatal(1),Substantial,Unknown,Jerrell,RV-4,Yes,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,Cruise,WY,Wyoming,WY
20001212X17698,Accident,1991-07-04,"MYRTLE CREEK, OR",United States,Non-Fatal,Substantial,Unknown,Derego,AVID FLYER/B,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Takeoff,OR,Oregon,OR
20001212X17476,Accident,1991-07-04,"LEBANON, IN",United States,Non-Fatal,Substantial,Unknown,Wilbur D. Batman,CHALLENGER II,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Maneuvering,IN,Indiana,IN
20001212X17474,Accident,1991-07-05,"ALBERT LEA, MN",United States,Non-Fatal,Destroyed,Unknown,Lacey,B D4,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Takeoff,MN,Minnesota,MN
20001212X17554,Accident,1991-07-05,"WIMBERLEY, TX",United States,Non-Fatal,Substantial,Unknown,Thorp,T-18CW,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,TX,Texas,TX
20001212X17436,Accident,1991-07-08,"DAWSON, GA",United States,Non-Fatal,Substantial,Unknown,Moeckel,BAKENG DUCE,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Takeoff,GA,Georgia,GA
20001212X17594,Accident,1991-07-09,"SKULL VALLEY, AZ",United States,Fatal(1),Destroyed,Unknown,E.c Trynka,PIETENPOL AIRCAMPER,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,AZ,Arizona,AZ
20001212X17543,Accident,1991-07-10,"WOODBRANCH, TX",United States,Fatal(1),Destroyed,Unknown,Morrison-keitel,VOLKSPLANE-1,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,TX,Texas,TX
20001212X17643,Accident,1991-07-10,"LINCOLN PARK, NJ",United States,Non-Fatal,Substantial,Unknown,"Airnew, Inc.",QUESTAIR,Yes,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,Landing,NJ,New Jersey,NJ
20001212X17632,Accident,1991-07-13,"QUITMAN, MS",United States,Fatal(1),Destroyed,Unknown,Donald R. Lee,AIR COMMAND,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Takeoff,MS,Mississippi,MS
20001212X17713,Accident,1991-07-14,"NAMPA, ID",United States,Non-Fatal,Substantial,Unknown,"Schrader, Edward",A,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Descent,ID,Idaho,ID
20001212X17633,Accident,1991-07-14,"CROSS CITY, FL",United States,Non-Fatal,Substantial,Unknown,Lucky,GN-1 AIRCAMPER,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Cruise,FL,Florida,FL
20001212X17605,Accident,1991-07-17,"LAKE MATHEWS, CA",United States,Fatal(2),Destroyed,Unknown,Jurca,MJ5 SIROCCO,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,CA,California,CA
20001212X17475,Accident,1991-07-18,"CASEY, IL",United States,Non-Fatal,Substantial,Unknown,O'connell,STITS SA-3B,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,IL,Illinois,IL
20001212X17644,Accident,1991-07-19,"WEST ARLINGTON, VT",United States,Fatal(1),Destroyed,Unknown,Valentin Gmb H,TAIFUN 17E,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,VT,Vermont,VT
20001212X17481,Accident,1991-07-19,"ROSCOE, SD",United States,Fatal(1),Destroyed,Unknown,"Wag-aero, Inc.",SUPER CUBY,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,SD,South Dakota,SD
20001212X17611,Accident,1991-07-21,"SAN CARLOS, CA",United States,Non-Fatal,Substantial,Unknown,Experimental,BROWN 2,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Go-around,CA,California,CA
20001212X17623,Accident,1991-07-24,"MERCURY, NV",United States,Fatal(6),Destroyed,Unknown,Mbb,BO-105,Yes,0.0,Unknown,Public Aircraft,6.0,0.0,0.0,0.0,UNK,Unknown,NV,Nevada,NV
20001212X17547,Accident,1991-07-24,"SAN MARCOS, TX",United States,Fatal(1),Destroyed,Unknown,Questair,VENTURE,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,TX,Texas,TX
20001212X17449,Accident,1991-07-24,"LOCUST GROVE, GA",United States,Non-Fatal,Substantial,Unknown,Maridon,STARDUSTER TOO,Yes,1.0,Reciprocating,Instructional,0.0,1.0,1.0,0.0,VMC,Cruise,GA,Georgia,GA
20001212X17540,Accident,1991-07-25,"MCALESTER, OK",United States,Fatal(2),Destroyed,Unknown,Grimm,CAVALIER SA102.5,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Cruise,OK,Oklahoma,OK
20001212X17473,Accident,1991-07-27,"BRODHEAD, WI",United States,Non-Fatal,Substantial,Unknown,English,PIETENPOL AIRCAMPER,Yes,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Takeoff,WI,Wisconsin,WI
20001212X17534,Accident,1991-07-28,"ALBUQUERQUE, NM",United States,Non-Fatal,Destroyed,Unknown,"Fink, Charles H.",FIN-1,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Approach,NM,New Mexico,NM
20001212X17470,Accident,1991-07-28,"LESLIE, MI",United States,Fatal(1),Substantial,Unknown,Al White,BREEZY AWY,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Approach,MI,Michigan,MI
20001212X17450,Accident,1991-07-28,"KILLEN, AL",United States,Non-Fatal,Substantial,Unknown,Hinton,KITFOX,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,AL,Alabama,AL
